"key","rule","severity","type","status","resolution","message","component","line","creationDate"
"AZ0Y-TQ44T-oZG714imh","typescript:S3776","CRITICAL","CODE_SMELL","CLOSED","FIXED","Refactor this function to reduce its Cognitive Complexity from 18 to the 15 allowed.","salahmostava-sys_muhimmat:src/pages/Alerts.tsx",,"2026-03-18T00:13:20+0000"
"AZ0Y-TQ44T-oZG714imi","typescript:S3358","MAJOR","CODE_SMELL","CLOSED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:src/pages/Alerts.tsx",,"2026-03-18T00:13:20+0000"
"AZ0Y-TQ44T-oZG714imj","typescript:S3358","MAJOR","CODE_SMELL","CLOSED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:src/pages/Alerts.tsx",,"2026-03-18T00:13:20+0000"
"AZ0Y-TQ44T-oZG714imk","typescript:S4325","MINOR","CODE_SMELL","CLOSED","FIXED","This assertion is unnecessary since it does not change the type of the expression.","salahmostava-sys_muhimmat:src/pages/Alerts.tsx",,"2026-03-18T00:13:20+0000"
"AZ0Y-TQ44T-oZG714iml","typescript:S4325","MINOR","CODE_SMELL","CLOSED","FIXED","This assertion is unnecessary since it does not change the type of the expression.","salahmostava-sys_muhimmat:src/pages/Alerts.tsx",,"2026-03-18T00:13:20+0000"
"AZ0Y-TQ44T-oZG714imm","typescript:S4325","MINOR","CODE_SMELL","CLOSED","FIXED","This assertion is unnecessary since it does not change the type of the expression.","salahmostava-sys_muhimmat:src/pages/Alerts.tsx",,"2026-03-18T00:13:20+0000"
"AZ0Y-TQ44T-oZG714imn","typescript:S4325","MINOR","CODE_SMELL","CLOSED","FIXED","This assertion is unnecessary since it does not change the type of the expression.","salahmostava-sys_muhimmat:src/pages/Alerts.tsx",,"2026-03-18T00:13:20+0000"
"AZ0Y-TQ44T-oZG714imo","typescript:S3358","MAJOR","CODE_SMELL","CLOSED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:src/pages/Alerts.tsx",,"2026-03-18T00:13:20+0000"
"AZ0Y-TQ44T-oZG714imp","typescript:S3358","MAJOR","CODE_SMELL","CLOSED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:src/pages/Alerts.tsx",,"2026-03-18T00:13:20+0000"
"AZ0Y-TQ44T-oZG714imq","typescript:S3358","MAJOR","CODE_SMELL","CLOSED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:src/pages/Alerts.tsx",,"2026-03-18T00:13:20+0000"
"AZ0Y-TjF4T-oZG714iug","typescript:S1128","MINOR","CODE_SMELL","REOPENED",,"Remove this unused import of 'endOfMonth'.","salahmostava-sys_muhimmat:frontend/src/components/AlertsList.tsx","4","2026-03-18T00:11:19+0000"
"AZ0Y-TdK4T-oZG714iro","typescript:S3358","MAJOR","CODE_SMELL","RESOLVED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:frontend/src/pages/Employees.tsx","939","2026-03-18T00:10:59+0000"
"AZ0Y-TdK4T-oZG714irp","typescript:S3358","MAJOR","CODE_SMELL","RESOLVED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:frontend/src/pages/Employees.tsx","939","2026-03-18T00:10:59+0000"
"AZ0Y-The4T-oZG714it4","typescript:S6571","MINOR","CODE_SMELL","REOPENED",,"""present"" | ""absent"" | ""leave"" | ""sick"" | ""late"" is overridden by string in this union type.","salahmostava-sys_muhimmat:frontend/src/components/attendance/DailyAttendance.tsx","20","2026-03-18T00:10:18+0000"
"AZ0Y-TdK4T-oZG714irS","typescript:S4325","MINOR","CODE_SMELL","REOPENED",,"This assertion is unnecessary since it does not change the type of the expression.","salahmostava-sys_muhimmat:frontend/src/pages/Employees.tsx","107","2026-03-17T23:57:28+0000"
"AZ0Y-TdK4T-oZG714irV","typescript:S6848","MAJOR","CODE_SMELL","RESOLVED","FIXED","Avoid non-native interactive elements. If using native HTML is not possible, add an appropriate role and support for tabbing, mouse, keyboard, and touch inputs to an interactive content element.","salahmostava-sys_muhimmat:frontend/src/pages/Employees.tsx","189","2026-03-17T23:57:28+0000"
"AZ0Y-TdK4T-oZG714irW","typescript:S1082","MINOR","BUG","REOPENED",,"Visible, non-interactive elements with click handlers must have at least one keyboard listener.","salahmostava-sys_muhimmat:frontend/src/pages/Employees.tsx","189","2026-03-17T23:57:28+0000"
"AZ0Y-TdK4T-oZG714irX","typescript:S6479","MAJOR","CODE_SMELL","RESOLVED","FIXED","Do not use Array index in keys","salahmostava-sys_muhimmat:frontend/src/pages/Employees.tsx","261","2026-03-17T23:57:28+0000"
"AZ0Y-TdK4T-oZG714ire","typescript:S3776","CRITICAL","CODE_SMELL","RESOLVED","WONTFIX","Refactor this function to reduce its Cognitive Complexity from 53 to the 15 allowed.","salahmostava-sys_muhimmat:frontend/src/pages/Employees.tsx","429","2026-03-17T23:57:28+0000"
"AZ0Y-TdK4T-oZG714irf","typescript:S3358","MAJOR","CODE_SMELL","RESOLVED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:frontend/src/pages/Employees.tsx","520","2026-03-17T23:57:28+0000"
"AZ0Y-TdK4T-oZG714irj","typescript:S6479","MAJOR","CODE_SMELL","RESOLVED","FIXED","Do not use Array index in keys","salahmostava-sys_muhimmat:frontend/src/pages/Employees.tsx","816","2026-03-17T23:57:28+0000"
"AZ0Y-TdK4T-oZG714irq","typescript:S3358","MAJOR","CODE_SMELL","RESOLVED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:frontend/src/pages/Employees.tsx","960","2026-03-17T23:57:28+0000"
"AZ0Y-Tbx4T-oZG714io5","typescript:S4325","MINOR","CODE_SMELL","CLOSED","FIXED","This assertion is unnecessary since it does not change the type of the expression.","salahmostava-sys_muhimmat:src/pages/Salaries.tsx",,"2026-03-09T01:22:10+0000"
"AZ0Y-Tji4T-oZG714iu5","typescript:S6535","MAJOR","CODE_SMELL","RESOLVED","FIXED","Unnecessary escape character: \(.","salahmostava-sys_muhimmat:frontend/src/lib/whatsapp.ts","26","2026-03-09T01:19:54+0000"
"AZ0Y-Tji4T-oZG714iu6","typescript:S6535","MAJOR","CODE_SMELL","RESOLVED","FIXED","Unnecessary escape character: \).","salahmostava-sys_muhimmat:frontend/src/lib/whatsapp.ts","26","2026-03-09T01:19:54+0000"
"AZ0Y-Tdw4T-oZG714isJ","typescript:S7773","MINOR","CODE_SMELL","CLOSED","FIXED","Prefer `Number.parseFloat` over `parseFloat`.","salahmostava-sys_muhimmat:src/pages/MaintenanceLogs.tsx",,"2026-03-09T01:19:54+0000"
"AZ0Y-Tdw4T-oZG714isK","typescript:S6853","MAJOR","CODE_SMELL","CLOSED","FIXED","A form label must be associated with a control.","salahmostava-sys_muhimmat:src/pages/MaintenanceLogs.tsx",,"2026-03-09T01:19:54+0000"
"AZ0Y-Tdw4T-oZG714isL","typescript:S6853","MAJOR","CODE_SMELL","CLOSED","FIXED","A form label must be associated with a control.","salahmostava-sys_muhimmat:src/pages/MaintenanceLogs.tsx",,"2026-03-09T01:19:54+0000"
"AZ0Y-Tdw4T-oZG714isM","typescript:S6853","MAJOR","CODE_SMELL","CLOSED","FIXED","A form label must be associated with a control.","salahmostava-sys_muhimmat:src/pages/MaintenanceLogs.tsx",,"2026-03-09T01:19:54+0000"
"AZ0Y-Tdw4T-oZG714isN","typescript:S6853","MAJOR","CODE_SMELL","CLOSED","FIXED","A form label must be associated with a control.","salahmostava-sys_muhimmat:src/pages/MaintenanceLogs.tsx",,"2026-03-09T01:19:54+0000"
"AZ0Y-Tdw4T-oZG714isO","typescript:S6853","MAJOR","CODE_SMELL","CLOSED","FIXED","A form label must be associated with a control.","salahmostava-sys_muhimmat:src/pages/MaintenanceLogs.tsx",,"2026-03-09T01:19:54+0000"
"AZ0Y-Tdw4T-oZG714isP","typescript:S6853","MAJOR","CODE_SMELL","CLOSED","FIXED","A form label must be associated with a control.","salahmostava-sys_muhimmat:src/pages/MaintenanceLogs.tsx",,"2026-03-09T01:19:54+0000"
"AZ0Y-Tdw4T-oZG714isQ","typescript:S6853","MAJOR","CODE_SMELL","CLOSED","FIXED","A form label must be associated with a control.","salahmostava-sys_muhimmat:src/pages/MaintenanceLogs.tsx",,"2026-03-09T01:19:54+0000"
"AZ0Y-Tdw4T-oZG714isR","typescript:S6479","MAJOR","CODE_SMELL","CLOSED","FIXED","Do not use Array index in keys","salahmostava-sys_muhimmat:src/pages/MaintenanceLogs.tsx",,"2026-03-09T01:19:54+0000"
"AZ0Y-Tdw4T-oZG714isU","typescript:S6479","MAJOR","CODE_SMELL","CLOSED","FIXED","Do not use Array index in keys","salahmostava-sys_muhimmat:src/pages/MaintenanceLogs.tsx",,"2026-03-09T01:19:54+0000"
"AZ0Y-Tdw4T-oZG714isV","typescript:S3358","MAJOR","CODE_SMELL","CLOSED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:src/pages/MaintenanceLogs.tsx",,"2026-03-09T01:19:54+0000"
"AZ0Y-ThM4T-oZG714ito","typescript:S3776","CRITICAL","CODE_SMELL","RESOLVED","WONTFIX","Refactor this function to reduce its Cognitive Complexity from 16 to the 15 allowed.","salahmostava-sys_muhimmat:frontend/src/components/employees/AddEmployeeModal.tsx","68","2026-03-09T00:41:20+0000"
"AZ0Y-ThM4T-oZG714its","typescript:S3358","MAJOR","CODE_SMELL","RESOLVED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:frontend/src/components/employees/AddEmployeeModal.tsx","100","2026-03-09T00:41:20+0000"
"AZ0Y-ThM4T-oZG714itt","typescript:S3358","MAJOR","CODE_SMELL","RESOLVED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:frontend/src/components/employees/AddEmployeeModal.tsx","102","2026-03-09T00:41:20+0000"
"AZ0Y-ThM4T-oZG714itx","typescript:S3776","CRITICAL","CODE_SMELL","RESOLVED","WONTFIX","Refactor this function to reduce its Cognitive Complexity from 24 to the 15 allowed.","salahmostava-sys_muhimmat:frontend/src/components/employees/AddEmployeeModal.tsx","248","2026-03-09T00:39:27+0000"
"AZ0Y-TlS4T-oZG714ivR","plsql:S1192","CRITICAL","CODE_SMELL","CLOSED","FIXED","Define a constant instead of duplicating this literal 5 times.","salahmostava-sys_muhimmat:backend/supabase/migrations/20260309003904_4ac0abf0-9134-4156-9456-1e4dd05dc643.sql",,"2026-03-09T00:39:14+0000"
"AZ0Y-TlS4T-oZG714ivS","plsql:S1192","CRITICAL","CODE_SMELL","CLOSED","FIXED","Define a constant instead of duplicating this literal 4 times.","salahmostava-sys_muhimmat:backend/supabase/migrations/20260309003904_4ac0abf0-9134-4156-9456-1e4dd05dc643.sql",,"2026-03-09T00:39:14+0000"
"AZ0Y-Tkt4T-oZG714ivD","typescript:S6594","MINOR","CODE_SMELL","CLOSED","FIXED","Use the ""RegExp.exec()"" method instead.","salahmostava-sys_muhimmat:src/hooks/useSignedUrl.ts",,"2026-03-09T00:39:14+0000"
"AZ0Y-Tlo4T-oZG714ivW","plsql:S1192","CRITICAL","CODE_SMELL","CLOSED","FIXED","Define a constant instead of duplicating this literal 25 times.","salahmostava-sys_muhimmat:backend/supabase/migrations/20260309003853_b312456a-78bf-413c-be9d-7ebb91748221.sql",,"2026-03-09T00:38:55+0000"
"AZ0Y-Tlo4T-oZG714ivX","plsql:S1192","CRITICAL","CODE_SMELL","CLOSED","FIXED","Define a constant instead of duplicating this literal 11 times.","salahmostava-sys_muhimmat:backend/supabase/migrations/20260309003853_b312456a-78bf-413c-be9d-7ebb91748221.sql",,"2026-03-09T00:38:55+0000"
"AZ0Y-Tlo4T-oZG714ivY","plsql:S1192","CRITICAL","CODE_SMELL","CLOSED","FIXED","Define a constant instead of duplicating this literal 6 times.","salahmostava-sys_muhimmat:backend/supabase/migrations/20260309003853_b312456a-78bf-413c-be9d-7ebb91748221.sql",,"2026-03-09T00:38:55+0000"
"AZ0Y-ThV4T-oZG714it2","typescript:S7764","MINOR","CODE_SMELL","REOPENED",,"Prefer `globalThis` over `window`.","salahmostava-sys_muhimmat:frontend/src/components/ErrorBoundary.tsx","40","2026-03-09T00:26:35+0000"
"AZ0fUuFkM7VHBcxZE1Pd","typescript:S3358","MAJOR","CODE_SMELL","RESOLVED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:frontend/src/pages/Salaries.tsx","1199","2026-03-08T16:15:42+0000"
"AZ0fUuFkM7VHBcxZE1Pe","typescript:S1874","MINOR","CODE_SMELL","OPEN",,"The signature '(...text: string[]): void' of 'win.document.write' is deprecated.","salahmostava-sys_muhimmat:frontend/src/pages/Salaries.tsx","1323","2026-03-08T16:15:42+0000"
"AZ0Y-Tbx4T-oZG714ipD","typescript:S3358","MAJOR","CODE_SMELL","CLOSED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:src/pages/Salaries.tsx",,"2026-03-08T16:15:42+0000"
"AZ0Y-Tbx4T-oZG714ipE","typescript:S1874","MINOR","CODE_SMELL","CLOSED","FIXED","The signature '(...text: string[]): void' of 'win.document.write' is deprecated.","salahmostava-sys_muhimmat:src/pages/Salaries.tsx",,"2026-03-08T16:15:42+0000"
"AZ0Y-Tg24T-oZG714is6","typescript:S6594","MINOR","CODE_SMELL","REOPENED",,"Use the ""RegExp.exec()"" method instead.","salahmostava-sys_muhimmat:frontend/src/components/employees/ImportEmployeesModal.tsx","87","2026-03-08T16:14:47+0000"
"AZ0Y-Tg24T-oZG714is8","typescript:S6594","MINOR","CODE_SMELL","REOPENED",,"Use the ""RegExp.exec()"" method instead.","salahmostava-sys_muhimmat:frontend/src/components/employees/ImportEmployeesModal.tsx","92","2026-03-08T16:14:47+0000"
"AZ0Y-Tg24T-oZG714is-","typescript:S6535","MAJOR","CODE_SMELL","RESOLVED","FIXED","Unnecessary escape character: \-.","salahmostava-sys_muhimmat:frontend/src/components/employees/ImportEmployeesModal.tsx","100","2026-03-08T16:14:47+0000"
"AZ0Y-Tg24T-oZG714itA","typescript:S6353","MINOR","CODE_SMELL","REOPENED",,"Use concise character class syntax '\d' instead of '[0-9]'.","salahmostava-sys_muhimmat:frontend/src/components/employees/ImportEmployeesModal.tsx","102","2026-03-08T16:14:47+0000"
"AZ0Y-Tg24T-oZG714itB","typescript:S3776","CRITICAL","CODE_SMELL","RESOLVED","WONTFIX","Refactor this function to reduce its Cognitive Complexity from 19 to the 15 allowed.","salahmostava-sys_muhimmat:frontend/src/components/employees/ImportEmployeesModal.tsx","104","2026-03-08T16:14:47+0000"
"AZ0Y-Tg24T-oZG714itM","typescript:S3776","CRITICAL","CODE_SMELL","RESOLVED","WONTFIX","Refactor this function to reduce its Cognitive Complexity from 60 to the 15 allowed.","salahmostava-sys_muhimmat:frontend/src/components/employees/ImportEmployeesModal.tsx","257","2026-03-08T16:14:47+0000"
